hs_code,description,bcd_rate,aidc_rate,health_cess_rate,fta_code,notification_no
44219120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219130,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219140,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219150,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219160,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219170,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219911,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219912,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219913,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219914,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219919,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219930,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219940,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219950,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219960,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219970,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
44219990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45011000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45019000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45020000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45031000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45039010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45039090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45041010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45041020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45041090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
45049000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
46012100,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
46012200,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
46012900,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
46019200,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
46019300,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
46019400,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
46019900,All goods,8.0,0.0,0.0,India-UK CETA,29/2026-Customs
46021100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
46021200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
46021911,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
46021919,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
46021990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
46029000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47010000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47020010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47020090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47031100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47031900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47032100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47032900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47041100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47041900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47042100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47042900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47050000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47061000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47062000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47063000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47069100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47069200,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47069300,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47071000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47072000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47073000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
47079000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48021010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48021020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48022010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48022090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48024000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025410,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025420,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025430,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025440,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025450,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025490,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025510,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025520,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025530,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025540,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025550,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025560,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025570,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025590,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025610,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025620,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025630,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025640,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025650,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025660,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025670,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48025690,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026110,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026120,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026130,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026140,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026150,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026160,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026190,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026210,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026220,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026230,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026240,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026250,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026260,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026290,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026910,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026920,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026930,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026940,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026950,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026960,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48026990,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48041100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48041900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48042100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48042900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48043100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48044100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48044200,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48044900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48045100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48045200,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48045900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48051100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48051200,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48051900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48052400,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48052500,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48053000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48055000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48061000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48062000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48064010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48064090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48070010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48070090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48092000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48099000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48101310,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48101330,All goods,9.6,0.0,0.0,India-UK CETA,29/2026-Customs
48101910,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48101920,All goods,9.6,0.0,0.0,India-UK CETA,29/2026-Customs
48101930,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48102900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48103100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48103200,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48103910,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48103920,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48103930,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48109900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48111000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48114900,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48115110,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48115190,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48115910,All goods,9.6,0.0,0.0,India-UK CETA,29/2026-Customs
48115990,All goods,9.6,0.0,0.0,India-UK CETA,29/2026-Customs
48132000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48139010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48139090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48142000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48149000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48162010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48162020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48162090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48169010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48169020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48169090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48171000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48183000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48185000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48189000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48193000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48195010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48195090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48196000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48201010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48201020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48201090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48202000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48204000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48205000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48209010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48209090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48221000,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48229010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48229090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48236100,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48237010,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48237020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48237030,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48237090,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239011,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239012,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239013,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239014,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239015,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239016,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239017,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239018,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239019,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239021,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239022,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239023,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
48239030,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
49011010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49011020,All goods,9.0,0.0,0.0,India-UK CETA,29/2026-Customs
49019100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49019900,All goods,4.0,0.0,0.0,India-UK CETA,29/2026-Customs
49021010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49021020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49029010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49029020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49030010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49030020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49040000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49052000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49059010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49059020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49059090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49060000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49070010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49070020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49070030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49070090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49081000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49089000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49090010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49090090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49100010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49100090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49111010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49111020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49111030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49111090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49119100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49119910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49119920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
49119990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50010000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50020010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50020020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50020030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50030010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50030020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50030030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50030040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50030090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50040010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50040090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50050011,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50050012,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50050021,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50050022,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50060011,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50060019,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50060021,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50060029,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50060031,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50060032,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50060033,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50060039,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50060090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50071000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50072010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50072090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50079010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
50079090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51011100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51011900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51012100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51012900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51013000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51021110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51021190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51021910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51021990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51022010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51022090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51031010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51031090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51032010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51032020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51032090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51033000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51040010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51040090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51051000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51052100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51052910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51052990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51053100,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51053900,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51054000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51061010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51061020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51061090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51062010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51062020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51062090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51071010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51071020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51071030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51071040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51071090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51072010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51072020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51072030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51072040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51072090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51081000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51082000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51091010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51091090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51099000,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51100010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51100020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111130,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111140,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111930,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111940,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51111990,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51112010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51112020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51112030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51112040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51112090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51113010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51113020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51113030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51113040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51113090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51119010,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51119020,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51119030,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51119040,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51119090,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51121110,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51121120,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51121130,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51121140,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51121190,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51121910,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51121920,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
51121930,All goods,0.0,0.0,0.0,India-UK CETA,29/2026-Customs
